3.407,8117576.5450653,8102633.70184263,2138344.82481448,1.16164019688887,0.966895947496302
3.507,8126376.794101,8102791.46267063,2131456.94344361,1.16087614430153,0.967099694852926
3.607,8126651.05091244,8102949.99755546,2131282.15851278,1.16085230686448,0.967106051502804
3.707,8127783.97253258,8103115.00674686,2130430.91721907,1.16075382061144,0.967132314503617
3.808,8142534.13811495,8103379.5373124,2118801.9451006,1.15946910821499,0.967474904476002
3.908,8113220.12373093,8103444.9230273,2141977.45463827,1.16201783207571,0.96679524477981
4.008,8120338.56078686,8103557.17269772,2136416.98223809,1.16140056791648,0.966959848555605
4.108,8150836.68104812,8103871.32109522,2112303.77308496,1.1587439482881,0.967668280456508
4.208,8118502.24119234,8103968.53615229,2137969.61736882,1.16155990236409,0.966917359369576
4.309,8144561.04503045,8104240.94092017,2117412.08792731,1.15929220934009,0.967522077509309
4.409,8127834.47776009,8104397.70802812,2130728.2567912,1.16074942950461,0.967133485465436
4.509,8132485.53567182,8104584.33742321,2127097.97419293,1.16034482037585,0.967241381233106
4.609,8132910.72072351,8104772.55189987,2126810.54754609,1.16030780961834,0.967251250768444
4.709,8140218.5066473,8105008.07232447,2121070.89973749,1.15967109912889,0.967421040232296
4.81,8153956.56638796,8105336.55172946,2110187.24729874,1.15847107236405,0.967741047369588
4.91,8125344.56005152,8105469.4948156,2132976.17821963,1.16096584834093,0.967075773775752
5.01,8122210.1949289,8105580.72829279,2135476.75610489,1.161238096964,0.967003174142933
5.11,8147118.41054479,8105856.7251627,2115793.50990447,1.15906889019306,0.967581629281852
5.21,8159552.05824699,8106213.50346751,2105923.33924721,1.15798115030271,0.967871693252611
5.31,8149609.5933159,8106501.84851506,2113971.06309871,1.15885121675479,0.967639675532056
5.411,8124745.31352851,8106624.27521372,2133752.92412384,1.16101791432184,0.967061889514176
5.511,8146342.74857359,8106888.18436152,2116682.08874872,1.15913663869834,0.967563563013777
5.611,8134848.722818,8107073.9679844,2125877.79846639,1.16013906565611,0.967296249158371
5.711,8136130.6191377,8107267.03472124,2124911.07542834,1.16002740608259,0.967326025044643
5.811,8136404.23090809,8107460.63663905,2124744.57522002,1.16000356864555,0.967332381694521
5.912,8161069.61639012,8107820.39123636,2105119.81389043,1.15784816249604,0.967907156667721
6.012,8154006.75203071,8108127.27622176,2110873.56137623,1.15846668125722,0.967742218331407
